seq,frame_id,img_timestamp,recv_timestamp,latency
0,D455_1:depth,1.67762e+09,1.67762e+09,6.1685
1,D455_1:depth,1.67762e+09,1.67762e+09,6.15944
2,D455_1:depth,1.67762e+09,1.67762e+09,6.12544
3,D455_1:depth,1.67762e+09,1.67762e+09,6.11554
4,D455_1:depth,1.67762e+09,1.67762e+09,6.08154
5,D455_1:depth,1.67762e+09,1.67762e+09,6.07244
6,D455_1:depth,1.67762e+09,1.67762e+09,6.03844
7,D455_1:depth,1.67762e+09,1.67762e+09,6.02843
8,D455_1:depth,1.67762e+09,1.67762e+09,6.01942
9,D455_1:depth,1.67762e+09,1.67762e+09,5.98542
10,D455_1:depth,1.67762e+09,1.67762e+09,5.97643
11,D455_1:depth,1.67762e+09,1.67762e+09,5.96649
12,D455_1:depth,1.67762e+09,1.67762e+09,5.93249
13,D455_1:depth,1.67762e+09,1.67762e+09,5.92342
14,D455_1:depth,1.67762e+09,1.67762e+09,5.91442
15,D455_1:depth,1.67762e+09,1.67762e+09,5.90442
16,D455_1:depth,1.67762e+09,1.67762e+09,5.87042
17,D455_1:depth,1.67762e+09,1.67762e+09,5.86142
18,D455_1:depth,1.67762e+09,1.67762e+09,5.85253
19,D455_1:depth,1.67762e+09,1.67762e+09,5.81753
20,D455_1:depth,1.67762e+09,1.67762e+09,5.79958
21,D455_1:depth,1.67762e+09,1.67762e+09,5.76558
22,D455_1:depth,1.67762e+09,1.67762e+09,5.7555
23,D455_1:depth,1.67762e+09,1.67762e+09,5.74645
24,D455_1:depth,1.67762e+09,1.67762e+09,5.71245
25,D455_1:depth,1.67762e+09,1.67762e+09,5.70344
26,D455_1:depth,1.67762e+09,1.67762e+09,5.69345
27,D455_1:depth,1.67762e+09,1.67762e+09,5.65945
28,D455_1:depth,1.67762e+09,1.67762e+09,5.65043
29,D455_1:depth,1.67762e+09,1.67762e+09,5.64144
30,D455_1:depth,1.67762e+09,1.67762e+09,5.63148
31,D455_1:depth,1.67762e+09,1.67762e+09,5.62249
32,D455_1:depth,1.67762e+09,1.67762e+09,5.58849
33,D455_1:depth,1.67762e+09,1.67762e+09,5.57842
34,D455_1:depth,1.67762e+09,1.67762e+09,5.54442
35,D455_1:depth,1.67762e+09,1.67762e+09,5.53544
36,D455_1:depth,1.67762e+09,1.67762e+09,5.53544
37,D455_1:depth,1.67762e+09,1.67762e+09,5.52646
38,D455_1:depth,1.67762e+09,1.67762e+09,5.51645
39,D455_1:depth,1.67762e+09,1.67762e+09,5.48245
40,D455_1:depth,1.67762e+09,1.67762e+09,5.47343
41,D455_1:depth,1.67762e+09,1.67762e+09,5.46443
42,D455_1:depth,1.67762e+09,1.67762e+09,5.42943
43,D455_1:depth,1.67762e+09,1.67762e+09,5.42044
44,D455_1:depth,1.67762e+09,1.67762e+09,5.38644
45,D455_1:depth,1.67762e+09,1.67762e+09,5.37743
46,D455_1:depth,1.67762e+09,1.67762e+09,5.36755
47,D455_1:depth,1.67762e+09,1.67762e+09,5.33355
48,D455_1:depth,1.67762e+09,1.67762e+09,5.32442
49,D455_1:depth,1.67762e+09,1.67762e+09,5.31543
50,D455_1:depth,1.67762e+09,1.67762e+09,5.28043
51,D455_1:depth,1.67762e+09,1.67762e+09,5.27153
52,D455_1:depth,1.67762e+09,1.67762e+09,5.23753
53,D455_1:depth,1.67762e+09,1.67762e+09,5.22843
54,D455_1:depth,1.67762e+09,1.67762e+09,5.21842
55,D455_1:depth,1.67762e+09,1.67762e+09,5.18442
56,D455_1:depth,1.67762e+09,1.67762e+09,5.17555
57,D455_1:depth,1.67762e+09,1.67762e+09,5.14155
58,D455_1:depth,1.67762e+09,1.67762e+09,5.13147
59,D455_1:depth,1.67762e+09,1.67762e+09,5.12258
60,D455_1:depth,1.67762e+09,1.67762e+09,5.08858
61,D455_1:depth,1.67762e+09,1.67762e+09,5.07945
62,D455_1:depth,1.67762e+09,1.67762e+09,5.06944
63,D455_1:depth,1.67762e+09,1.67762e+09,5.03544
64,D455_1:depth,1.67762e+09,1.67762e+09,5.02652
65,D455_1:depth,1.67762e+09,1.67762e+09,5.01745
66,D455_1:depth,1.67762e+09,1.67762e+09,4.98245
67,D455_1:depth,1.67762e+09,1.67762e+09,4.97345
68,D455_1:depth,1.67762e+09,1.67762e+09,4.93945
69,D455_1:depth,1.67762e+09,1.67762e+09,4.93045
70,D455_1:depth,1.67762e+09,1.67762e+09,4.92046
71,D455_1:depth,1.67762e+09,1.67762e+09,4.91152
72,D455_1:depth,1.67762e+09,1.67762e+09,4.90246
73,D455_1:depth,1.67762e+09,1.67762e+09,4.90246
74,D455_1:depth,1.67762e+09,1.67762e+09,4.89244
75,D455_1:depth,1.67762e+09,1.67762e+09,4.89244
76,D455_1:depth,1.67762e+09,1.67762e+09,4.88345
77,D455_1:depth,1.67762e+09,1.67762e+09,4.87453
78,D455_1:depth,1.67762e+09,1.67762e+09,4.84053
79,D455_1:depth,1.67762e+09,1.67762e+09,4.83061
80,D455_1:depth,1.67762e+09,1.67762e+09,4.79661
81,D455_1:depth,1.67762e+09,1.67762e+09,4.78752
82,D455_1:depth,1.67762e+09,1.67762e+09,4.77854
83,D455_1:depth,1.67762e+09,1.67762e+09,4.76847
84,D455_1:depth,1.67762e+09,1.67762e+09,4.73447
85,D455_1:depth,1.67762e+09,1.67762e+09,4.72545
86,D455_1:depth,1.67762e+09,1.67762e+09,4.71645
87,D455_1:depth,1.67762e+09,1.67762e+09,4.68145
88,D455_1:depth,1.67762e+09,1.67762e+09,4.67248
89,D455_1:depth,1.67762e+09,1.67762e+09,4.66351
