seq,frame_id,img_timestamp,recv_timestamp,latency
0,D455_1:right_ir,1.67762e+09,1.67762e+09,6.13143
1,D455_1:right_ir,1.67762e+09,1.67762e+09,6.12035
2,D455_1:right_ir,1.67762e+09,1.67762e+09,6.10522
3,D455_1:right_ir,1.67762e+09,1.67762e+09,6.07615
4,D455_1:right_ir,1.67762e+09,1.67762e+09,6.06962
5,D455_1:right_ir,1.67762e+09,1.67762e+09,6.03837
6,D455_1:right_ir,1.67762e+09,1.67762e+09,6.03026
7,D455_1:right_ir,1.67762e+09,1.67762e+09,5.99366
8,D455_1:right_ir,1.67762e+09,1.67762e+09,5.98539
9,D455_1:right_ir,1.67762e+09,1.67762e+09,5.95211
10,D455_1:right_ir,1.67762e+09,1.67762e+09,5.94006
11,D455_1:right_ir,1.67762e+09,1.67762e+09,5.92894
12,D455_1:right_ir,1.67762e+09,1.67762e+09,5.89951
13,D455_1:right_ir,1.67762e+09,1.67762e+09,5.914
14,D455_1:right_ir,1.67762e+09,1.67762e+09,5.87936
15,D455_1:right_ir,1.67762e+09,1.67762e+09,5.87185
16,D455_1:right_ir,1.67762e+09,1.67762e+09,5.86057
17,D455_1:right_ir,1.67762e+09,1.67762e+09,5.82841
18,D455_1:right_ir,1.67762e+09,1.67762e+09,5.81838
19,D455_1:right_ir,1.67762e+09,1.67762e+09,5.80778
20,D455_1:right_ir,1.67762e+09,1.67762e+09,5.79914
21,D455_1:right_ir,1.67762e+09,1.67762e+09,5.7661
22,D455_1:right_ir,1.67762e+09,1.67762e+09,5.75649
23,D455_1:right_ir,1.67762e+09,1.67762e+09,5.74568
24,D455_1:right_ir,1.67762e+09,1.67762e+09,5.71373
25,D455_1:right_ir,1.67762e+09,1.67762e+09,5.70444
26,D455_1:right_ir,1.67762e+09,1.67762e+09,5.66927
27,D455_1:right_ir,1.67762e+09,1.67762e+09,5.66068
28,D455_1:right_ir,1.67762e+09,1.67762e+09,5.64857
29,D455_1:right_ir,1.67762e+09,1.67762e+09,5.64259
30,D455_1:right_ir,1.67762e+09,1.67762e+09,5.6047
31,D455_1:right_ir,1.67762e+09,1.67762e+09,5.59696
32,D455_1:right_ir,1.67762e+09,1.67762e+09,5.58694
33,D455_1:right_ir,1.67762e+09,1.67762e+09,5.55317
34,D455_1:right_ir,1.67762e+09,1.67762e+09,5.5434
