seq,frame_id,img_timestamp,recv_timestamp,latency
0,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,6.18295
1,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,6.13986
2,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,6.10495
3,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,6.09923
4,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,6.06649
5,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,6.05382
6,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,6.01937
7,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,6.01488
8,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,6.00819
9,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,5.96887
10,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,5.96219
11,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,5.95679
12,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,5.91889
13,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,5.91405
14,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,5.90642
15,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,5.89882
16,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,5.86196
17,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,5.8575
18,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,5.84949
19,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,5.81657
20,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,5.80503
21,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,5.7964
22,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,5.76337
23,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,5.75371
24,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,5.74661
25,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,5.71199
26,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,5.70851
27,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,5.6963
28,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,5.68716
29,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,5.6522
30,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,5.64658
31,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,5.61045
32,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,5.60283
33,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,5.59273
34,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,5.56092
35,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,5.55255
36,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,5.54028
37,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,5.5407
38,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,5.50697
39,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,5.49529
40,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,5.46208
41,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,5.45267
42,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,5.44436
43,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,5.41155
44,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,5.40335
45,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,5.39439
46,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,5.36655
47,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,5.35478
48,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,5.32011
49,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,5.31383
50,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,5.30481
51,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,5.27018
52,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,5.25873
53,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,5.22539
54,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,5.21772
55,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,5.21047
56,HAWK_0:right_rgb,1.67762e+09,1.67762e+09,5.18228
