seq,frame_id,img_timestamp,recv_timestamp,latency
199,D455_1:rgb,1.67762e+09,1.67762e+09,9.99115
200,D455_1:rgb,1.67762e+09,1.67762e+09,10.0326
201,D455_1:rgb,1.67762e+09,1.67762e+09,10.0512
202,D455_1:rgb,1.67762e+09,1.67762e+09,10.0902
203,D455_1:rgb,1.67762e+09,1.67762e+09,10.1318
204,D455_1:rgb,1.67762e+09,1.67762e+09,10.1459
205,D455_1:rgb,1.67762e+09,1.67762e+09,10.1871
206,D455_1:rgb,1.67762e+09,1.67762e+09,10.2041
207,D455_1:rgb,1.67762e+09,1.67762e+09,10.2212
208,D455_1:rgb,1.67762e+09,1.67762e+09,10.2612
209,D455_1:rgb,1.67762e+09,1.67762e+09,10.3028
210,D455_1:rgb,1.67762e+09,1.67762e+09,10.3169
211,D455_1:rgb,1.67762e+09,1.67762e+09,10.3823
212,D455_1:rgb,1.67762e+09,1.67762e+09,10.3706
213,D455_1:rgb,1.67762e+09,1.67762e+09,10.4124
214,D455_1:rgb,1.67762e+09,1.67762e+09,10.4505
215,D455_1:rgb,1.67762e+09,1.67762e+09,10.495
216,D455_1:rgb,1.67762e+09,1.67762e+09,10.4848
217,D455_1:rgb,1.67762e+09,1.67762e+09,10.5517
218,D455_1:rgb,1.67762e+09,1.67762e+09,10.5726
